user_id,application_id,target,prob_good
U03727,APP03727,1,0.9
U03728,APP03728,1,0.916
U03729,APP03729,1,0.948
U03730,APP03730,1,0.934
U03731,APP03731,1,0.95
U03732,APP03732,1,0.912
U03733,APP03733,1,0.923
U03734,APP03734,1,0.925
U03735,APP03735,0,0.932
U03736,APP03736,1,0.8
U03737,APP03737,1,0.8
U03738,APP03738,1,0.95
U03739,APP03739,1,0.936
U03740,APP03740,1,0.892
U03741,APP03741,1,0.92
U03742,APP03742,0,0.8
U03743,APP03743,0,0.8
U03744,APP03744,1,0.928
U03745,APP03745,1,0.916
U03746,APP03746,1,0.65
U03747,APP03747,1,0.939
U03748,APP03748,1,0.8
U03749,APP03749,1,0.8
U03750,APP03750,0,0.682
U03751,APP03751,1,0.929
U03752,APP03752,1,0.923
U03753,APP03753,1,0.916
U03754,APP03754,1,0.936
U03755,APP03755,1,0.903
U03756,APP03756,1,0.95
U03757,APP03757,0,0.855
U03758,APP03758,1,0.65
U03759,APP03759,1,0.93
U03760,APP03760,1,0.94
U03761,APP03761,1,0.94
U03762,APP03762,1,0.925
U03763,APP03763,1,0.944
U03764,APP03764,1,0.8
U03765,APP03765,1,0.937
U03766,APP03766,0,0.852
U03767,APP03767,1,0.932
U03768,APP03768,1,0.936
U03769,APP03769,1,0.932
U03770,APP03770,1,0.8
U03771,APP03771,1,0.95
U03772,APP03772,1,0.911
U03773,APP03773,1,0.872
U03774,APP03774,1,0.924
U03775,APP03775,0,0.8
U03776,APP03776,1,0.747
U03777,APP03777,1,0.95
U03778,APP03778,1,0.923
U03779,APP03779,1,0.938
U03780,APP03780,1,0.93
U03781,APP03781,0,0.8
U03782,APP03782,1,0.939
U03783,APP03783,1,0.872
U03784,APP03784,0,0.91
U03785,APP03785,1,0.95
U03786,APP03786,1,0.8
U03787,APP03787,1,0.943
U03788,APP03788,1,0.948
U03789,APP03789,1,0.95
U03790,APP03790,1,0.91
U03791,APP03791,0,0.8
U03792,APP03792,1,0.942
U03793,APP03793,1,0.912
U03794,APP03794,1,0.754
U03795,APP03795,1,0.939
U03796,APP03796,1,0.9
U03797,APP03797,1,0.941
U03798,APP03798,1,0.95
U03799,APP03799,1,0.948
U03800,APP03800,0,0.936
U03801,APP03801,1,0.8
U03802,APP03802,1,0.906
U03803,APP03803,1,0.904
U03804,APP03804,1,0.932
U03805,APP03805,0,0.944
U03806,APP03806,1,0.901
U03807,APP03807,1,0.901
U03808,APP03808,1,0.888
U03809,APP03809,1,0.95
U03810,APP03810,1,0.897
U03811,APP03811,1,0.896
U03812,APP03812,1,0.8
U03813,APP03813,0,0.8
U03814,APP03814,1,0.933
U03815,APP03815,1,0.868
U03816,APP03816,1,0.95
U03817,APP03817,1,0.911
U03818,APP03818,1,0.8
U03819,APP03819,1,0.95
U03820,APP03820,1,0.948
U03821,APP03821,1,0.912
U03822,APP03822,1,0.936
U03823,APP03823,1,0.842
U03824,APP03824,1,0.919
U03825,APP03825,1,0.918
U03826,APP03826,1,0.911
U03827,APP03827,1,0.911
U03828,APP03828,1,0.95
U03829,APP03829,1,0.876
U03830,APP03830,1,0.884
U03831,APP03831,1,0.876
U03832,APP03832,1,0.77
U03833,APP03833,1,0.8
U03834,APP03834,1,0.949
U03835,APP03835,1,0.95
U03836,APP03836,1,0.896
U03837,APP03837,1,0.909
U03838,APP03838,1,0.8
U03839,APP03839,1,0.88
U03840,APP03840,1,0.95
U03841,APP03841,1,0.944
U03842,APP03842,1,0.939
U03843,APP03843,1,0.923
U03844,APP03844,1,0.8
U03845,APP03845,1,0.898
U03846,APP03846,1,0.901
U03847,APP03847,1,0.912
U03848,APP03848,1,0.945
U03849,APP03849,0,0.8
U03850,APP03850,1,0.91
U03851,APP03851,1,0.95
U03852,APP03852,1,0.912
U03853,APP03853,1,0.919
U03854,APP03854,1,0.874
U03855,APP03855,1,0.945
U03856,APP03856,1,0.923
U03857,APP03857,0,0.882
U03858,APP03858,1,0.95
U03859,APP03859,1,0.8
U03860,APP03860,1,0.95
U03861,APP03861,1,0.912
U03862,APP03862,1,0.93
U03863,APP03863,1,0.8
U03864,APP03864,1,0.95
U03865,APP03865,1,0.888
U03866,APP03866,1,0.85
U03867,APP03867,1,0.886
U03868,APP03868,1,0.948
U03869,APP03869,1,0.878
U03870,APP03870,1,0.944
U03871,APP03871,1,0.887
U03872,APP03872,1,0.927
U03873,APP03873,1,0.949
U03874,APP03874,1,0.942
U03875,APP03875,0,0.888
U03876,APP03876,1,0.933
U03877,APP03877,1,0.8
U03878,APP03878,1,0.885
U03879,APP03879,1,0.8
U03880,APP03880,1,0.922
U03881,APP03881,1,0.898
U03882,APP03882,1,0.944
U03883,APP03883,1,0.936
U03884,APP03884,1,0.95
U03885,APP03885,1,0.948
U03886,APP03886,1,0.95
U03887,APP03887,1,0.95
U03888,APP03888,1,0.897
U03889,APP03889,0,0.8
U03890,APP03890,1,0.95
U03891,APP03891,1,0.891
U03892,APP03892,1,0.912
U03893,APP03893,1,0.936
U03894,APP03894,1,0.927
U03895,APP03895,1,0.937
U03896,APP03896,0,0.65
U03897,APP03897,1,0.8
U03898,APP03898,1,0.9
U03899,APP03899,1,0.95
U03900,APP03900,1,0.832
U03901,APP03901,1,0.726
U03902,APP03902,1,0.912
U03903,APP03903,1,0.8
U03904,APP03904,1,0.919
U03905,APP03905,1,0.917
U03906,APP03906,1,0.914
U03907,APP03907,1,0.8
U03908,APP03908,1,0.927
U03909,APP03909,1,0.904
U03910,APP03910,1,0.917
U03911,APP03911,1,0.95
U03912,APP03912,1,0.898
U03913,APP03913,1,0.887
U03914,APP03914,1,0.95
U03915,APP03915,1,0.8
U03916,APP03916,1,0.935
U03917,APP03917,1,0.927
U03918,APP03918,1,0.8
U03919,APP03919,1,0.91
U03920,APP03920,1,0.927
U03921,APP03921,0,0.836
U03922,APP03922,1,0.95
U03923,APP03923,1,0.749
U03924,APP03924,1,0.933
U03925,APP03925,0,0.739
U03926,APP03926,1,0.8
U03927,APP03927,1,0.948
U03928,APP03928,1,0.926
U03929,APP03929,1,0.94
U03930,APP03930,1,0.8
U03931,APP03931,1,0.8
U03932,APP03932,1,0.916
U03933,APP03933,1,0.906
U03934,APP03934,1,0.927
U03935,APP03935,1,0.918
U03936,APP03936,1,0.95
U03937,APP03937,1,0.8
U03938,APP03938,1,0.901
U03939,APP03939,1,0.904
U03940,APP03940,1,0.914
U03941,APP03941,1,0.911
U03942,APP03942,1,0.852
U03943,APP03943,1,0.888
U03944,APP03944,1,0.931
U03945,APP03945,1,0.932
U03946,APP03946,1,0.936
U03947,APP03947,1,0.95
U03948,APP03948,1,0.928
U03949,APP03949,1,0.8
U03950,APP03950,0,0.8
U03951,APP03951,1,0.8
U03952,APP03952,1,0.875
U03953,APP03953,1,0.927
U03954,APP03954,0,0.904
U03955,APP03955,1,0.936
U03956,APP03956,1,0.8
U03957,APP03957,1,0.876
U03958,APP03958,1,0.95
U03959,APP03959,1,0.918
U03960,APP03960,1,0.906
U03961,APP03961,1,0.8
U03962,APP03962,1,0.928
U03963,APP03963,1,0.95
U03964,APP03964,1,0.95
U03965,APP03965,0,0.901
U03966,APP03966,1,0.8
U03967,APP03967,1,0.913
U03968,APP03968,1,0.8
U03969,APP03969,1,0.815
U03970,APP03970,1,0.933
U03971,APP03971,1,0.682
U03972,APP03972,1,0.78
U03973,APP03973,1,0.899
U03974,APP03974,1,0.9
U03975,APP03975,1,0.95
U03976,APP03976,1,0.95
U03977,APP03977,1,0.893
U03978,APP03978,1,0.86
U03979,APP03979,0,0.936
U03980,APP03980,1,0.95
U03981,APP03981,1,0.95
U03982,APP03982,1,0.919
U03983,APP03983,1,0.924
U03984,APP03984,1,0.95
U03985,APP03985,1,0.947
U03986,APP03986,1,0.909
U03987,APP03987,1,0.912
U03988,APP03988,1,0.949
U03989,APP03989,1,0.886
U03990,APP03990,0,0.65
U03991,APP03991,1,0.903
U03992,APP03992,1,0.911
U03993,APP03993,1,0.908
U03994,APP03994,0,0.8
U03995,APP03995,1,0.8
U03996,APP03996,1,0.8
U03997,APP03997,1,0.918
U03998,APP03998,1,0.8
U03999,APP03999,1,0.922
U04000,APP04000,1,0.791
U04001,APP04001,1,0.8
U04002,APP04002,1,0.913
U04003,APP04003,0,0.808
U04004,APP04004,1,0.95
U04005,APP04005,1,0.932
U04006,APP04006,1,0.82
U04007,APP04007,1,0.95
U04008,APP04008,1,0.95
U04009,APP04009,1,0.916
U04010,APP04010,1,0.787
U04011,APP04011,1,0.9
U04012,APP04012,0,0.832
U04013,APP04013,1,0.928
U04014,APP04014,1,0.95
U04015,APP04015,1,0.906
U04016,APP04016,1,0.8
U04017,APP04017,1,0.95
U04018,APP04018,1,0.935
U04019,APP04019,1,0.935
U04020,APP04020,1,0.941
U04021,APP04021,1,0.877
U04022,APP04022,1,0.8
U04023,APP04023,1,0.844
U04024,APP04024,1,0.95
U04025,APP04025,1,0.8
U04026,APP04026,1,0.922
U04027,APP04027,1,0.931
U04028,APP04028,0,0.8
U04029,APP04029,1,0.934
U04030,APP04030,1,0.912
U04031,APP04031,1,0.944
U04032,APP04032,1,0.8
U04033,APP04033,1,0.8
U04034,APP04034,1,0.8
U04035,APP04035,1,0.9
U04036,APP04036,1,0.929
U04037,APP04037,1,0.924
U04038,APP04038,1,0.95
U04039,APP04039,1,0.939
U04040,APP04040,1,0.87
U04041,APP04041,1,0.95
U04042,APP04042,0,0.93
U04043,APP04043,0,0.94
U04044,APP04044,1,0.8
U04045,APP04045,1,0.887
U04046,APP04046,1,0.95
U04047,APP04047,1,0.878
U04048,APP04048,1,0.91
U04049,APP04049,1,0.935
U04050,APP04050,1,0.94
U04051,APP04051,1,0.922
U04052,APP04052,1,0.944
U04053,APP04053,1,0.948
U04054,APP04054,1,0.903
U04055,APP04055,1,0.8
U04056,APP04056,1,0.921
U04057,APP04057,1,0.927
U04058,APP04058,1,0.65
U04059,APP04059,1,0.95
U04060,APP04060,1,0.939
U04061,APP04061,1,0.753
U04062,APP04062,1,0.948
U04063,APP04063,1,0.8
U04064,APP04064,1,0.95
U04065,APP04065,1,0.933
U04066,APP04066,0,0.8
U04067,APP04067,1,0.928
U04068,APP04068,1,0.906
U04069,APP04069,1,0.923
U04070,APP04070,1,0.94
U04071,APP04071,1,0.917
U04072,APP04072,1,0.95
U04073,APP04073,1,0.904
U04074,APP04074,1,0.923
U04075,APP04075,1,0.904
U04076,APP04076,0,0.911
U04077,APP04077,1,0.8
U04078,APP04078,0,0.84
U04079,APP04079,1,0.95
U04080,APP04080,1,0.95
U04081,APP04081,1,0.933
U04082,APP04082,1,0.931
U04083,APP04083,1,0.907
U04084,APP04084,1,0.915
U04085,APP04085,1,0.927
U04086,APP04086,1,0.92
U04087,APP04087,1,0.872
U04088,APP04088,1,0.8
U04089,APP04089,1,0.85
U04090,APP04090,0,0.886
U04091,APP04091,0,0.803
U04092,APP04092,1,0.95
U04093,APP04093,1,0.8
U04094,APP04094,1,0.8
U04095,APP04095,1,0.8
U04096,APP04096,1,0.866
U04097,APP04097,1,0.8
U04098,APP04098,1,0.942
U04099,APP04099,1,0.95
U04100,APP04100,1,0.91
U04101,APP04101,1,0.925
U04102,APP04102,1,0.9
U04103,APP04103,1,0.935
U04104,APP04104,0,0.848
U04105,APP04105,1,0.935
U04106,APP04106,1,0.933
U04107,APP04107,1,0.936
U04108,APP04108,1,0.8
U04109,APP04109,1,0.95
U04110,APP04110,1,0.936
U04111,APP04111,1,0.925
U04112,APP04112,1,0.941
U04113,APP04113,1,0.8
U04114,APP04114,0,0.93
U04115,APP04115,1,0.926
U04116,APP04116,1,0.923
U04117,APP04117,1,0.902
U04118,APP04118,1,0.8
U04119,APP04119,1,0.899
U04120,APP04120,0,0.878
U04121,APP04121,0,0.95
U04122,APP04122,1,0.911
U04123,APP04123,1,0.926
U04124,APP04124,1,0.926
U04125,APP04125,1,0.8
U04126,APP04126,1,0.832
U04127,APP04127,0,0.913
U04128,APP04128,1,0.9
U04129,APP04129,1,0.888
U04130,APP04130,1,0.912
U04131,APP04131,1,0.8
U04132,APP04132,1,0.65
U04133,APP04133,1,0.95
U04134,APP04134,1,0.926
U04135,APP04135,1,0.8
U04136,APP04136,1,0.925
U04137,APP04137,1,0.95
U04138,APP04138,1,0.947
U04139,APP04139,1,0.82
U04140,APP04140,1,0.8
U04141,APP04141,1,0.891
U04142,APP04142,1,0.936
U04143,APP04143,1,0.8
U04144,APP04144,1,0.918
U04145,APP04145,1,0.915
U04146,APP04146,1,0.941
U04147,APP04147,1,0.939
U04148,APP04148,1,0.8
U04149,APP04149,1,0.95
U04150,APP04150,1,0.906
U04151,APP04151,1,0.94
U04152,APP04152,1,0.95
U04153,APP04153,1,0.892
U04154,APP04154,1,0.95
U04155,APP04155,1,0.95
U04156,APP04156,1,0.936
U04157,APP04157,1,0.8
U04158,APP04158,1,0.882
U04159,APP04159,1,0.92
U04160,APP04160,1,0.8
U04161,APP04161,0,0.948
U04162,APP04162,0,0.864
U04163,APP04163,1,0.8
U04164,APP04164,1,0.94
U04165,APP04165,1,0.935
U04166,APP04166,0,0.899
U04167,APP04167,1,0.844
U04168,APP04168,1,0.8
U04169,APP04169,1,0.923
U04170,APP04170,1,0.8
U04171,APP04171,1,0.894
U04172,APP04172,1,0.924
U04173,APP04173,1,0.758
U04174,APP04174,0,0.8
U04175,APP04175,1,0.79
U04176,APP04176,1,0.8
U04177,APP04177,1,0.8
U04178,APP04178,1,0.942
U04179,APP04179,1,0.938
U04180,APP04180,1,0.921
U04181,APP04181,1,0.905
U04182,APP04182,1,0.899
U04183,APP04183,1,0.95
U04184,APP04184,1,0.9
U04185,APP04185,1,0.89
U04186,APP04186,1,0.92
U04187,APP04187,1,0.936
U04188,APP04188,1,0.908
U04189,APP04189,1,0.95
U04190,APP04190,1,0.919
U04191,APP04191,1,0.8
U04192,APP04192,1,0.92
U04193,APP04193,1,0.928
U04194,APP04194,1,0.937
U04195,APP04195,1,0.937
U04196,APP04196,1,0.95
U04197,APP04197,1,0.936
U04198,APP04198,1,0.65
U04199,APP04199,1,0.918
U04200,APP04200,1,0.936
U04201,APP04201,1,0.892
U04202,APP04202,1,0.933
U04203,APP04203,1,0.914
U04204,APP04204,1,0.932
U04205,APP04205,1,0.816
U04206,APP04206,1,0.8
U04207,APP04207,0,0.94
U04208,APP04208,1,0.894
U04209,APP04209,1,0.95
U04210,APP04210,1,0.947
U04211,APP04211,1,0.922
U04212,APP04212,1,0.948
U04213,APP04213,1,0.935
U04214,APP04214,1,0.8
U04215,APP04215,0,0.879
U04216,APP04216,1,0.95
U04217,APP04217,1,0.879
U04218,APP04218,1,0.813
U04219,APP04219,1,0.836
U04220,APP04220,1,0.949
U04221,APP04221,1,0.921
U04222,APP04222,1,0.94
U04223,APP04223,1,0.94
U04224,APP04224,1,0.924
U04225,APP04225,1,0.889
U04226,APP04226,1,0.8
U04227,APP04227,1,0.871
U04228,APP04228,1,0.932
U04229,APP04229,1,0.884
U04230,APP04230,1,0.8
U04231,APP04231,1,0.925
U04232,APP04232,1,0.936
U04233,APP04233,1,0.922
U04234,APP04234,1,0.876
U04235,APP04235,1,0.877
U04236,APP04236,1,0.95
U04237,APP04237,1,0.925
U04238,APP04238,1,0.95
U04239,APP04239,1,0.89
U04240,APP04240,1,0.895
U04241,APP04241,1,0.942
U04242,APP04242,0,0.76
U04243,APP04243,1,0.95
U04244,APP04244,1,0.8
U04245,APP04245,1,0.904
U04246,APP04246,0,0.8
U04247,APP04247,0,0.8
U04248,APP04248,1,0.95
U04249,APP04249,1,0.95
U04250,APP04250,1,0.8
U04251,APP04251,1,0.876
U04252,APP04252,1,0.924
U04253,APP04253,1,0.928
U04254,APP04254,1,0.912
U04255,APP04255,0,0.8
U04256,APP04256,1,0.95
U04257,APP04257,1,0.924
U04258,APP04258,1,0.902
U04259,APP04259,1,0.941
U04260,APP04260,1,0.888
U04261,APP04261,1,0.95
U04262,APP04262,0,0.774
U04263,APP04263,1,0.933
U04264,APP04264,1,0.929
U04265,APP04265,1,0.922
U04266,APP04266,1,0.906
U04267,APP04267,1,0.8
U04268,APP04268,1,0.93
U04269,APP04269,1,0.928
U04270,APP04270,0,0.8
U04271,APP04271,1,0.915
U04272,APP04272,1,0.95
U04273,APP04273,1,0.95
U04274,APP04274,1,0.894
U04275,APP04275,1,0.888
U04276,APP04276,1,0.8
U04277,APP04277,1,0.876
U04278,APP04278,0,0.8
U04279,APP04279,0,0.803
U04280,APP04280,1,0.95
U04281,APP04281,1,0.95
U04282,APP04282,1,0.928
U04283,APP04283,0,0.896
U04284,APP04284,1,0.89
U04285,APP04285,1,0.948
U04286,APP04286,1,0.928
U04287,APP04287,1,0.935
U04288,APP04288,1,0.94
U04289,APP04289,1,0.913
U04290,APP04290,1,0.805
U04291,APP04291,1,0.896
U04292,APP04292,1,0.75
U04293,APP04293,1,0.854
U04294,APP04294,1,0.8
U04295,APP04295,1,0.907
U04296,APP04296,1,0.8
U04297,APP04297,1,0.893
U04298,APP04298,0,0.95
U04299,APP04299,1,0.8
U04300,APP04300,1,0.934
U04301,APP04301,1,0.946
U04302,APP04302,0,0.92
U04303,APP04303,1,0.8
U04304,APP04304,0,0.927
U04305,APP04305,1,0.928
U04306,APP04306,1,0.926
U04307,APP04307,0,0.9
U04308,APP04308,1,0.929
U04309,APP04309,1,0.8
U04310,APP04310,1,0.948
U04311,APP04311,1,0.8
U04312,APP04312,1,0.892
U04313,APP04313,1,0.95
U04314,APP04314,0,0.896
U04315,APP04315,1,0.918
U04316,APP04316,1,0.934
U04317,APP04317,1,0.8
U04318,APP04318,1,0.65
U04319,APP04319,1,0.906
U04320,APP04320,1,0.937
U04321,APP04321,1,0.8
U04322,APP04322,1,0.95
U04323,APP04323,1,0.908
U04324,APP04324,1,0.859
U04325,APP04325,1,0.915
U04326,APP04326,1,0.928
U04327,APP04327,1,0.95
U04328,APP04328,1,0.948
U04329,APP04329,1,0.885
U04330,APP04330,1,0.8
U04331,APP04331,1,0.65
U04332,APP04332,1,0.944
U04333,APP04333,1,0.886
U04334,APP04334,1,0.926
U04335,APP04335,1,0.95
U04336,APP04336,1,0.932
U04337,APP04337,1,0.907
U04338,APP04338,1,0.95
U04339,APP04339,1,0.924
U04340,APP04340,1,0.888
U04341,APP04341,1,0.881
U04342,APP04342,1,0.8
U04343,APP04343,1,0.8
U04344,APP04344,1,0.867
U04345,APP04345,1,0.864
U04346,APP04346,1,0.929
U04347,APP04347,1,0.8
U04348,APP04348,1,0.8
U04349,APP04349,1,0.92
U04350,APP04350,1,0.899
U04351,APP04351,1,0.8
U04352,APP04352,1,0.874
U04353,APP04353,1,0.8
U04354,APP04354,1,0.95
U04355,APP04355,1,0.8
U04356,APP04356,1,0.95
U04357,APP04357,1,0.95
U04358,APP04358,1,0.88
U04359,APP04359,1,0.911
U04360,APP04360,1,0.95
U04361,APP04361,1,0.8
U04362,APP04362,1,0.95
U04363,APP04363,1,0.902
U04364,APP04364,0,0.934
U04365,APP04365,1,0.944
U04366,APP04366,1,0.933
U04367,APP04367,0,0.768
U04368,APP04368,1,0.888
U04369,APP04369,1,0.919
U04370,APP04370,1,0.885
U04371,APP04371,1,0.864
U04372,APP04372,1,0.8
U04373,APP04373,1,0.8
U04374,APP04374,1,0.918
U04375,APP04375,1,0.8
U04376,APP04376,1,0.942
U04377,APP04377,1,0.69
U04378,APP04378,0,0.868
U04379,APP04379,0,0.905
U04380,APP04380,1,0.894
U04381,APP04381,1,0.937
U04382,APP04382,1,0.8
U04383,APP04383,1,0.838
U04384,APP04384,0,0.863
U04385,APP04385,1,0.8
U04386,APP04386,1,0.8
U04387,APP04387,1,0.939
U04388,APP04388,1,0.932
U04389,APP04389,1,0.8
U04390,APP04390,1,0.873
U04391,APP04391,1,0.938
U04392,APP04392,1,0.931
U04393,APP04393,1,0.935
U04394,APP04394,1,0.95
U04395,APP04395,1,0.918
U04396,APP04396,1,0.917
U04397,APP04397,1,0.95
U04398,APP04398,1,0.95
U04399,APP04399,1,0.897
U04400,APP04400,0,0.8
U04401,APP04401,1,0.936
U04402,APP04402,1,0.95
U04403,APP04403,1,0.905
U04404,APP04404,1,0.917
U04405,APP04405,1,0.95
U04406,APP04406,1,0.919
U04407,APP04407,1,0.93
U04408,APP04408,0,0.65
U04409,APP04409,1,0.8
U04410,APP04410,1,0.856
U04411,APP04411,1,0.9
U04412,APP04412,1,0.891
U04413,APP04413,1,0.917
U04414,APP04414,1,0.947
U04415,APP04415,0,0.8
U04416,APP04416,1,0.919
U04417,APP04417,1,0.8
U04418,APP04418,1,0.8
U04419,APP04419,1,0.8
U04420,APP04420,0,0.894
U04421,APP04421,1,0.8
U04422,APP04422,1,0.934
U04423,APP04423,1,0.95
U04424,APP04424,1,0.8
U04425,APP04425,0,0.916
U04426,APP04426,1,0.95
U04427,APP04427,1,0.95
U04428,APP04428,1,0.925
U04429,APP04429,1,0.8
U04430,APP04430,1,0.924
U04431,APP04431,0,0.868
U04432,APP04432,1,0.844
U04433,APP04433,1,0.95
U04434,APP04434,1,0.949
U04435,APP04435,1,0.8
U04436,APP04436,1,0.95
U04437,APP04437,1,0.942
U04438,APP04438,1,0.919
U04439,APP04439,1,0.8
U04440,APP04440,1,0.95
U04441,APP04441,1,0.901
U04442,APP04442,0,0.8
U04443,APP04443,1,0.94
U04444,APP04444,1,0.934
U04445,APP04445,1,0.8
U04446,APP04446,0,0.905
U04447,APP04447,1,0.92
U04448,APP04448,1,0.934
U04449,APP04449,1,0.896
U04450,APP04450,1,0.924
U04451,APP04451,1,0.8
U04452,APP04452,1,0.887
U04453,APP04453,1,0.93
U04454,APP04454,1,0.919
U04455,APP04455,1,0.929
U04456,APP04456,1,0.88
U04457,APP04457,1,0.914
U04458,APP04458,1,0.95
U04459,APP04459,1,0.885
U04460,APP04460,0,0.88
U04461,APP04461,1,0.8
U04462,APP04462,1,0.884
U04463,APP04463,1,0.845
U04464,APP04464,1,0.901
U04465,APP04465,1,0.938
U04466,APP04466,1,0.856
U04467,APP04467,1,0.95
U04468,APP04468,1,0.898
U04469,APP04469,1,0.95
U04470,APP04470,1,0.95
U04471,APP04471,1,0.945
U04472,APP04472,1,0.749
U04473,APP04473,1,0.908
U04474,APP04474,1,0.8
U04475,APP04475,1,0.916
U04476,APP04476,1,0.8
U04477,APP04477,1,0.898
U04478,APP04478,1,0.941
U04479,APP04479,1,0.92
U04480,APP04480,1,0.95
U04481,APP04481,1,0.919
U04482,APP04482,1,0.899
U04483,APP04483,1,0.942
U04484,APP04484,1,0.93
U04485,APP04485,1,0.95
U04486,APP04486,1,0.916
U04487,APP04487,1,0.8
U04488,APP04488,1,0.846
U04489,APP04489,1,0.8
U04490,APP04490,1,0.929
U04491,APP04491,1,0.928
U04492,APP04492,0,0.8
U04493,APP04493,1,0.907
U04494,APP04494,1,0.894
U04495,APP04495,1,0.939
U04496,APP04496,1,0.904
U04497,APP04497,1,0.92
U04498,APP04498,1,0.8
U04499,APP04499,1,0.89
U04500,APP04500,1,0.929
U04501,APP04501,1,0.892
U04502,APP04502,0,0.94
U04503,APP04503,1,0.8
U04504,APP04504,1,0.93
U04505,APP04505,1,0.891
U04506,APP04506,1,0.932
U04507,APP04507,1,0.764
U04508,APP04508,1,0.938
U04509,APP04509,1,0.95
U04510,APP04510,1,0.95
U04511,APP04511,1,0.95
U04512,APP04512,1,0.936
U04513,APP04513,1,0.864
U04514,APP04514,1,0.9
U04515,APP04515,1,0.944
U04516,APP04516,0,0.95
U04517,APP04517,1,0.764
U04518,APP04518,1,0.93
U04519,APP04519,1,0.929
U04520,APP04520,1,0.92
U04521,APP04521,1,0.872
U04522,APP04522,1,0.8
U04523,APP04523,1,0.65
U04524,APP04524,1,0.95
U04525,APP04525,1,0.932
U04526,APP04526,1,0.8
U04527,APP04527,1,0.784
U04528,APP04528,1,0.947
U04529,APP04529,1,0.95
U04530,APP04530,1,0.95
U04531,APP04531,1,0.941
U04532,APP04532,1,0.855
U04533,APP04533,0,0.8
U04534,APP04534,1,0.932
U04535,APP04535,1,0.884
U04536,APP04536,1,0.941
U04537,APP04537,1,0.95
U04538,APP04538,1,0.71
U04539,APP04539,0,0.882
U04540,APP04540,0,0.921
U04541,APP04541,0,0.94
U04542,APP04542,1,0.928
U04543,APP04543,1,0.8
U04544,APP04544,1,0.924
U04545,APP04545,1,0.907
U04546,APP04546,1,0.746
U04547,APP04547,1,0.8
U04548,APP04548,1,0.95
U04549,APP04549,0,0.65
U04550,APP04550,1,0.908
U04551,APP04551,1,0.899
U04552,APP04552,1,0.908
U04553,APP04553,1,0.886
U04554,APP04554,1,0.95
U04555,APP04555,1,0.945
U04556,APP04556,1,0.94
U04557,APP04557,1,0.95
U04558,APP04558,1,0.929
U04559,APP04559,1,0.933
U04560,APP04560,1,0.92
U04561,APP04561,1,0.932
U04562,APP04562,1,0.856
U04563,APP04563,1,0.8
U04564,APP04564,1,0.87
U04565,APP04565,1,0.919
U04566,APP04566,1,0.914
U04567,APP04567,0,0.818
U04568,APP04568,1,0.8
U04569,APP04569,1,0.936
U04570,APP04570,1,0.8
U04571,APP04571,1,0.89
U04572,APP04572,1,0.922
U04573,APP04573,1,0.905
U04574,APP04574,1,0.943
U04575,APP04575,1,0.895
U04576,APP04576,1,0.92
U04577,APP04577,1,0.872
U04578,APP04578,1,0.747
U04579,APP04579,1,0.932
U04580,APP04580,0,0.728
U04581,APP04581,1,0.932
U04582,APP04582,1,0.802
U04583,APP04583,1,0.915
U04584,APP04584,1,0.93
U04585,APP04585,1,0.95
U04586,APP04586,1,0.916
U04587,APP04587,1,0.8
U04588,APP04588,1,0.8
U04589,APP04589,1,0.903
U04590,APP04590,1,0.907
U04591,APP04591,1,0.925
U04592,APP04592,1,0.808
U04593,APP04593,1,0.95
U04594,APP04594,1,0.95
U04595,APP04595,1,0.92
U04596,APP04596,1,0.932
U04597,APP04597,1,0.8
U04598,APP04598,1,0.904
U04599,APP04599,1,0.915
U04600,APP04600,1,0.884
U04601,APP04601,1,0.928
U04602,APP04602,0,0.81
U04603,APP04603,1,0.8
U04604,APP04604,1,0.94
U04605,APP04605,1,0.93
U04606,APP04606,1,0.937
U04607,APP04607,1,0.934
U04608,APP04608,1,0.904
U04609,APP04609,1,0.95
U04610,APP04610,1,0.904
U04611,APP04611,1,0.65
U04612,APP04612,1,0.936
U04613,APP04613,1,0.936
U04614,APP04614,1,0.908
U04615,APP04615,1,0.932
U04616,APP04616,1,0.896
U04617,APP04617,1,0.792
U04618,APP04618,1,0.95
U04619,APP04619,1,0.95
U04620,APP04620,1,0.908
U04621,APP04621,1,0.936
U04622,APP04622,1,0.906
U04623,APP04623,1,0.932
U04624,APP04624,1,0.868
U04625,APP04625,1,0.926
U04626,APP04626,0,0.92
U04627,APP04627,1,0.9
U04628,APP04628,1,0.95
U04629,APP04629,1,0.916
U04630,APP04630,1,0.86
U04631,APP04631,0,0.929
U04632,APP04632,1,0.916
U04633,APP04633,1,0.8
U04634,APP04634,1,0.913
U04635,APP04635,1,0.95
U04636,APP04636,1,0.875
U04637,APP04637,1,0.947
U04638,APP04638,1,0.925
U04639,APP04639,0,0.8
U04640,APP04640,1,0.939
U04641,APP04641,0,0.913
U04642,APP04642,1,0.942
U04643,APP04643,1,0.938
U04644,APP04644,1,0.95
U04645,APP04645,1,0.915
U04646,APP04646,1,0.928
U04647,APP04647,0,0.91
U04648,APP04648,1,0.924
U04649,APP04649,1,0.943
U04650,APP04650,1,0.932
U04651,APP04651,1,0.8
U04652,APP04652,1,0.95
U04653,APP04653,0,0.8
U04654,APP04654,1,0.926
U04655,APP04655,1,0.92
U04656,APP04656,1,0.922
U04657,APP04657,1,0.914
U04658,APP04658,1,0.851
